I09GJ-0000,MPAMTADM6050             ,B  ,1.00000,2011-06-24 23:59:00.000,40,90     ,2011-06-16 07:41:00.000,2011-06-16 08:12:00.000
I09GJ-0000,MPAMTADM6050             ,B  ,1.00000,2011-06-24 23:59:00.000,50,140    ,2011-06-16 11:31:00.000,2011-06-16 12:02:00.000
I09GJ-0000,MPAMTADM6050             ,B  ,1.00000,2011-06-24 23:59:00.000,60,SUBPREC,2011-06-20 07:18:00.000,2011-06-21 00:00:00.000
I09GJ-0000,MPAMTADM6050             ,B  ,1.00000,2011-06-24 23:59:00.000,70,65     ,2011-06-23 07:59:00.000,2011-06-23 08:06:00.000
I09GJ-0000,MPAMTADM6050             ,B  ,1.00000,2011-06-24 23:59:00.000,80,65     ,2011-06-23 08:36:00.000,2011-06-23 08:44:00.000
I09GJ-0000,MPAMTADM6050             ,B  ,1.00000,2011-06-24 23:59:00.000,90,65     ,2011-06-23 09:14:00.000,2011-06-23 09:21:00.000
I09GJ-0000,MPAMTADM6050             ,B  ,1.00000,2011-06-24 23:59:00.000,100,65     ,2011-06-23 09:51:00.000,2011-06-23 09:59:00.000
I09GJ-0000,MPAMTADM6050             ,B  ,1.00000,2011-06-24 23:59:00.000,110,90     ,2011-06-23 10:29:00.000,2011-06-23 11:00:00.000
I09GJ-0000,MPAMTADM6050             ,B  ,1.00000,2011-06-24 23:59:00.000,120,94     ,2011-06-23 11:00:00.000,2011-06-23 11:10:00.000
I09GJ-0000,MPAMTADM6050             ,B  ,1.00000,2011-06-24 23:59:00.000,130,96     ,2011-06-24 05:00:00.000,2011-06-24 05:07:00.000
I09GJ-0000,MPAMTADM6050             ,B  ,1.00000,2011-06-24 23:59:00.000,140,65     ,2011-06-24 13:07:00.000,2011-06-24 13:16:00.000
I09GJ-0000,MPAMTADM6050             ,B  ,1.00000,2011-06-24 23:59:00.000,150,90     ,2011-06-24 13:46:00.000,2011-06-24 14:17:00.000
I09GY-0000,MPAMTADM9750             ,C  ,1.00000,2011-06-24 23:59:00.000,10,70     ,2011-06-13 08:12:00.000,2011-06-13 08:24:00.000
I09GY-0000,MPAMTADM9750             ,C  ,1.00000,2011-06-24 23:59:00.000,15,60     ,2011-06-13 08:54:00.000,2011-06-13 09:14:00.000
I09GY-0000,MPAMTADM9750             ,C  ,1.00000,2011-06-24 23:59:00.000,20,90     ,2011-06-13 09:14:00.000,2011-06-13 09:45:00.000
I09GY-0000,MPAMTADM9750             ,C  ,1.00000,2011-06-24 23:59:00.000,30,140    ,2011-06-13 09:45:00.000,2011-06-13 10:16:00.000
I09GY-0000,MPAMTADM9750             ,C  ,1.00000,2011-06-24 23:59:00.000,40,SUBPREC,2011-06-13 12:16:00.000,2011-06-20 12:16:00.000
I09GY-0000,MPAMTADM9750             ,C  ,1.00000,2011-06-24 23:59:00.000,50,65     ,2011-06-20 12:16:00.000,2011-06-20 12:23:00.000
I09GY-0000,MPAMTADM9750             ,C  ,1.00000,2011-06-24 23:59:00.000,60,65     ,2011-06-20 12:23:00.000,2011-06-20 12:32:00.000
I09GY-0000,MPAMTADM9750             ,C  ,1.00000,2011-06-24 23:59:00.000,70,65     ,2011-06-20 12:32:00.000,2011-06-20 12:41:00.000
I09GY-0000,MPAMTADM9750             ,C  ,1.00000,2011-06-24 23:59:00.000,80,65     ,2011-06-20 12:41:00.000,2011-06-20 12:48:00.000
I09GY-0000,MPAMTADM9750             ,C  ,1.00000,2011-06-24 23:59:00.000,90,65     ,2011-06-20 12:48:00.000,2011-06-20 12:58:00.000
I09GY-0000,MPAMTADM9750             ,C  ,1.00000,2011-06-24 23:59:00.000,100,65     ,2011-06-20 12:58:00.000,2011-06-20 13:05:00.000
I09GY-0000,MPAMTADM9750             ,C  ,1.00000,2011-06-24 23:59:00.000,120,90     ,2011-06-23 07:46:00.000,2011-06-23 08:17:00.000
I09GY-0000,MPAMTADM9750             ,C  ,1.00000,2011-06-24 23:59:00.000,130,94     ,2011-06-23 08:17:00.000,2011-06-23 08:31:00.000
I09GY-0000,MPAMTADM9750             ,C  ,1.00000,2011-06-24 23:59:00.000,140,96     ,2011-06-24 05:00:00.000,2011-06-24 05:07:00.000
I09GY-0000,MPAMTADM9750             ,C  ,1.00000,2011-06-24 23:59:00.000,150,135    ,2011-06-24 13:07:00.000,2011-06-24 13:29:00.000
I09GY-0000,MPAMTADM9750             ,C  ,1.00000,2011-06-24 23:59:00.000,160,35     ,2011-06-24 13:29:00.000,2011-06-24 15:18:00.000
I09GY-0000,MPAMTADM9750             ,C  ,1.00000,2011-06-24 23:59:00.000,170,91     ,2011-06-27 07:00:00.000,2011-06-27 07:31:00.000
I09QB-0000,MPAMTAEM2850             ,02 ,11.00000,2011-06-24 23:59:00.000,10,15     ,2011-06-21 19:06:00.000,2011-06-21 19:58:00.000
I09QB-0000,MPAMTAEM2850             ,02 ,11.00000,2011-06-24 23:59:00.000,20,35     ,2011-06-22 07:08:00.000,2011-06-22 07:35:00.000
I09QB-0000,MPAMTAEM2850             ,02 ,11.00000,2011-06-24 23:59:00.000,30,35     ,2011-06-22 08:05:00.000,2011-06-22 08:37:00.000
I09QB-0000,MPAMTAEM2850             ,02 ,11.00000,2011-06-24 23:59:00.000,40,65     ,2011-06-22 08:37:00.000,2011-06-22 09:07:00.000
I09QB-0000,MPAMTAEM2850             ,02 ,11.00000,2011-06-24 23:59:00.000,50,65     ,2011-06-22 09:37:00.000,2011-06-22 09:49:00.000
I09QB-0000,MPAMTAEM2850             ,02 ,11.00000,2011-06-24 23:59:00.000,60,65     ,2011-06-22 09:49:00.000,2011-06-22 10:43:00.000
I09QB-0000,MPAMTAEM2850             ,02 ,11.00000,2011-06-24 23:59:00.000,70,65     ,2011-06-22 10:43:00.000,2011-06-22 11:05:00.000
I09QB-0000,MPAMTAEM2850             ,02 ,11.00000,2011-06-24 23:59:00.000,80,90     ,2011-06-23 07:46:00.000,2011-06-23 08:17:00.000
I09QB-0000,MPAMTAEM2850             ,02 ,11.00000,2011-06-24 23:59:00.000,90,94     ,2011-06-23 08:17:00.000,2011-06-23 09:32:00.000
I09QB-0000,MPAMTAEM2850             ,02 ,11.00000,2011-06-24 23:59:00.000,100,96     ,2011-06-24 05:00:00.000,2011-06-24 05:15:00.000
I09QB-0000,MPAMTAEM2850             ,02 ,11.00000,2011-06-24 23:59:00.000,110,91     ,2011-06-24 13:15:00.000,2011-06-24 13:46:00.000
I09TW-0000,3060800851               ,O  ,25.00000,2011-06-24 23:59:00.000,10,75     ,2011-06-07 16:56:00.000,2011-06-07 19:06:00.000
I09TW-0000,3060800851               ,O  ,25.00000,2011-06-24 23:59:00.000,20,75     ,2011-06-07 19:36:00.000,2011-06-07 20:06:00.000
I09TW-0000,3060800851               ,O  ,25.00000,2011-06-24 23:59:00.000,30,90     ,2011-06-08 07:42:00.000,2011-06-08 08:13:00.000
I09TW-0000,3060800851               ,O  ,25.00000,2011-06-24 23:59:00.000,40,95     ,2011-06-17 07:06:00.000,2011-06-17 07:30:00.000
I09TW-0000,3060800851               ,O  ,25.00000,2011-06-24 23:59:00.000,50,65     ,2011-06-20 07:31:00.000,2011-06-20 07:59:00.000
I09TW-0000,3060800851               ,O  ,25.00000,2011-06-24 23:59:00.000,60,90     ,2011-06-23 07:46:00.000,2011-06-23 07:47:00.000
I09UY-0000,MPAMTADM0250             ,02 ,36.00000,2011-06-24 23:59:00.000,10,15     ,2011-06-15 19:10:00.000,2011-06-15 19:56:00.000
I09UY-0000,MPAMTADM0250             ,02 ,36.00000,2011-06-24 23:59:00.000,20,35     ,2011-06-17 16:41:00.000,2011-06-17 17:38:00.000
I09UY-0000,MPAMTADM0250             ,02 ,36.00000,2011-06-24 23:59:00.000,30,90     ,2011-06-20 07:18:00.000,2011-06-20 07:49:00.000
I09UY-0000,MPAMTADM0250             ,02 ,36.00000,2011-06-24 23:59:00.000,40,94     ,2011-06-20 07:49:00.000,2011-06-20 08:46:00.000
I09UY-0000,MPAMTADM0250             ,02 ,36.00000,2011-06-24 23:59:00.000,50,96     ,2011-06-24 05:00:00.000,2011-06-24 05:12:00.000
I09UY-0000,MPAMTADM0250             ,02 ,36.00000,2011-06-24 23:59:00.000,60,135    ,2011-06-24 07:00:00.000,2011-06-24 07:24:00.000
I09UY-0000,MPAMTADM0250             ,02 ,36.00000,2011-06-24 23:59:00.000,70,91     ,2011-06-24 07:24:00.000,2011-06-24 07:55:00.000
I09X7-0000,002125952                ,01 ,29.00000,2011-06-24 23:59:00.000,10,145    ,2011-06-20 07:58:00.000,2011-06-20 08:27:00.000
I09X7-0000,002125952                ,01 ,29.00000,2011-06-24 23:59:00.000,20,156    ,2011-07-15 14:27:00.000,2011-07-18 10:50:00.000
I09X7-0000,002125952                ,01 ,29.00000,2011-06-24 23:59:00.000,30,90     ,2011-07-18 11:20:00.000,2011-07-18 11:51:00.000
I09X7-0000,002125952                ,01 ,29.00000,2011-06-24 23:59:00.000,40,140    ,2011-07-18 11:51:00.000,2011-07-18 12:22:00.000
I09X7-0000,002125952                ,01 ,29.00000,2011-06-24 23:59:00.000,50,SUBPREC,2011-07-18 12:22:00.000,2011-07-21 12:22:00.000
I09X7-0000,002125952                ,01 ,29.00000,2011-06-24 23:59:00.000,60,156    ,2011-07-21 12:22:00.000,2011-07-22 08:45:00.000
I09X7-0000,002125952                ,01 ,29.00000,2011-06-24 23:59:00.000,70,240    ,2011-07-22 09:15:00.000,2011-07-22 10:02:00.000
I09X7-0000,002125952                ,01 ,29.00000,2011-06-24 23:59:00.000,80,91     ,2011-07-22 10:32:00.000,2011-07-22 11:04:00.000
I09XE-0000,MPL70500018              ,01 ,1.00000,2011-06-24 23:59:00.000,10,70     ,2011-06-20 08:21:00.000,2011-06-20 09:21:00.000
I09XE-0000,MPL70500018              ,01 ,1.00000,2011-06-24 23:59:00.000,20,60     ,2011-06-22 07:08:00.000,2011-06-22 07:38:00.000
I09XE-0000,MPL70500018              ,01 ,1.00000,2011-06-24 23:59:00.000,30,90     ,2011-06-23 07:46:00.000,2011-06-23 08:17:00.000
I09XE-0000,MPL70500018              ,01 ,1.00000,2011-06-24 23:59:00.000,40,94     ,2011-06-23 08:17:00.000,2011-06-23 08:37:00.000
I09XE-0000,MPL70500018              ,01 ,1.00000,2011-06-24 23:59:00.000,50,96     ,2011-06-24 05:00:00.000,2011-06-24 05:16:00.000
I09XE-0000,MPL70500018              ,01 ,1.00000,2011-06-24 23:59:00.000,60,91     ,2011-06-24 13:16:00.000,2011-06-24 13:47:00.000
I09XF-0000,MPL70500019              ,01 ,1.00000,2011-06-24 23:59:00.000,10,70     ,2011-06-20 09:21:00.000,2011-06-20 10:06:00.000
I09XF-0000,MPL70500019              ,01 ,1.00000,2011-06-24 23:59:00.000,20,60     ,2011-06-23 07:46:00.000,2011-06-23 08:11:00.000
I09XF-0000,MPL70500019              ,01 ,1.00000,2011-06-24 23:59:00.000,30,90     ,2011-06-23 08:41:00.000,2011-06-23 09:12:00.000
I09XF-0000,MPL70500019              ,01 ,1.00000,2011-06-24 23:59:00.000,40,94     ,2011-06-23 09:12:00.000,2011-06-23 09:29:00.000
I09XF-0000,MPL70500019              ,01 ,1.00000,2011-06-24 23:59:00.000,50,96     ,2011-06-24 05:00:00.000,2011-06-24 05:16:00.000
I09XF-0000,MPL70500019              ,01 ,1.00000,2011-06-24 23:59:00.000,60,91     ,2011-06-24 13:16:00.000,2011-06-24 13:47:00.000
I09Z6-0000,MPAMTADM0250             ,02 ,25.00000,2011-06-24 23:59:00.000,10,15     ,2011-06-15 19:56:00.000,2011-06-15 20:34:00.000
I09Z6-0000,MPAMTADM0250             ,02 ,25.00000,2011-06-24 23:59:00.000,20,35     ,2011-06-17 18:23:00.000,2011-06-17 19:11:00.000
I09Z6-0000,MPAMTADM0250             ,02 ,25.00000,2011-06-24 23:59:00.000,30,90     ,2011-06-20 07:18:00.000,2011-06-20 07:49:00.000
I09Z6-0000,MPAMTADM0250             ,02 ,25.00000,2011-06-24 23:59:00.000,40,94     ,2011-06-20 07:49:00.000,2011-06-20 08:33:00.000
I09Z6-0000,MPAMTADM0250             ,02 ,25.00000,2011-06-24 23:59:00.000,50,96     ,2011-06-24 05:00:00.000,2011-06-24 05:11:00.000
I09Z6-0000,MPAMTADM0250             ,02 ,25.00000,2011-06-24 23:59:00.000,60,135    ,2011-06-24 07:00:00.000,2011-06-24 07:18:00.000
I09Z6-0000,MPAMTADM0250             ,02 ,25.00000,2011-06-24 23:59:00.000,70,91     ,2011-06-24 07:18:00.000,2011-06-24 07:49:00.000
I09ZF-0000,MPAMTAEM2850             ,02 ,15.00000,2011-06-24 23:59:00.000,10,17     ,2011-06-14 17:33:00.000,2011-06-14 18:33:00.000
I09ZF-0000,MPAMTAEM2850             ,02 ,15.00000,2011-06-24 23:59:00.000,20,35     ,2011-06-15 07:10:00.000,2011-06-15 07:39:00.000
I09ZF-0000,MPAMTAEM2850             ,02 ,15.00000,2011-06-24 23:59:00.000,30,35     ,2011-06-15 12:29:00.000,2011-06-15 13:05:00.000
I09ZF-0000,MPAMTAEM2850             ,02 ,15.00000,2011-06-24 23:59:00.000,40,65     ,2011-06-15 13:05:00.000,2011-06-15 13:45:00.000
I09ZF-0000,MPAMTAEM2850             ,02 ,15.00000,2011-06-24 23:59:00.000,50,65     ,2011-06-15 14:15:00.000,2011-06-15 14:29:00.000
I09ZF-0000,MPAMTAEM2850             ,02 ,15.00000,2011-06-24 23:59:00.000,60,65     ,2011-06-15 14:29:00.000,2011-06-15 16:13:00.000
I09ZF-0000,MPAMTAEM2850             ,02 ,15.00000,2011-06-24 23:59:00.000,70,65     ,2011-06-15 16:49:00.000,2011-06-15 17:18:00.000
I09ZF-0000,MPAMTAEM2850             ,02 ,15.00000,2011-06-24 23:59:00.000,80,90     ,2011-06-16 07:41:00.000,2011-06-16 08:12:00.000
I09ZF-0000,MPAMTAEM2850             ,02 ,15.00000,2011-06-24 23:59:00.000,90,94     ,2011-06-16 08:12:00.000,2011-06-16 09:56:00.000
I09ZF-0000,MPAMTAEM2850             ,02 ,15.00000,2011-06-24 23:59:00.000,100,96     ,2011-06-24 05:00:00.000,2011-06-24 05:19:00.000
I09ZF-0000,MPAMTAEM2850             ,02 ,15.00000,2011-06-24 23:59:00.000,110,91     ,2011-06-24 13:19:00.000,2011-06-24 13:50:00.000
I09ZT-0000,FM101503V1               ,C  ,60.00000,2011-06-24 23:59:00.000,10,15     ,2011-06-15 08:32:00.000,2011-06-15 10:11:00.000
I09ZT-0000,FM101503V1               ,C  ,60.00000,2011-06-24 23:59:00.000,20,50     ,2011-06-16 15:00:00.000,2011-06-16 15:26:00.000
I09ZT-0000,FM101503V1               ,C  ,60.00000,2011-06-24 23:59:00.000,30,35     ,2011-06-17 10:12:00.000,2011-06-17 10:52:00.000
I09ZT-0000,FM101503V1               ,C  ,60.00000,2011-06-24 23:59:00.000,40,90     ,2011-06-17 11:22:00.000,2011-06-17 11:53:00.000
I09ZT-0000,FM101503V1               ,C  ,60.00000,2011-06-24 23:59:00.000,50,140    ,2011-06-17 11:53:00.000,2011-06-17 12:24:00.000
I09ZT-0000,FM101503V1               ,C  ,60.00000,2011-06-24 23:59:00.000,60,SUBPREC,2011-06-22 07:08:00.000,2011-06-23 00:00:00.000
I09ZT-0000,FM101503V1               ,C  ,60.00000,2011-06-24 23:59:00.000,70,240    ,2011-06-23 07:00:00.000,2011-06-23 07:49:00.000
I09ZT-0000,FM101503V1               ,C  ,60.00000,2011-06-24 23:59:00.000,80,90     ,2011-06-23 08:19:00.000,2011-06-23 08:38:00.000
I0A01-0000,MPL70500018              ,01 ,1.00000,2011-06-24 23:59:00.000,10,70     ,2011-06-20 08:30:00.000,2011-06-20 09:30:00.000
I0A01-0000,MPL70500018              ,01 ,1.00000,2011-06-24 23:59:00.000,20,60     ,2011-06-22 07:38:00.000,2011-06-22 08:08:00.000
I0A01-0000,MPL70500018              ,01 ,1.00000,2011-06-24 23:59:00.000,30,90     ,2011-06-22 08:38:00.000,2011-06-22 09:09:00.000
I0A01-0000,MPL70500018              ,01 ,1.00000,2011-06-24 23:59:00.000,40,94     ,2011-06-23 07:46:00.000,2011-06-23 08:06:00.000
I0A01-0000,MPL70500018              ,01 ,1.00000,2011-06-24 23:59:00.000,50,96     ,2011-06-24 05:00:00.000,2011-06-24 05:16:00.000
I0A01-0000,MPL70500018              ,01 ,1.00000,2011-06-24 23:59:00.000,60,91     ,2011-06-24 13:16:00.000,2011-06-24 13:47:00.000
I0A02-0000,MPL71010041              ,01 ,1.00000,2011-06-24 23:59:00.000,10,17     ,2011-06-15 19:58:00.000,2011-06-15 20:15:00.000
I0A02-0000,MPL71010041              ,01 ,1.00000,2011-06-24 23:59:00.000,20,35     ,2011-06-20 11:15:00.000,2011-06-20 11:33:00.000
I0A02-0000,MPL71010041              ,01 ,1.00000,2011-06-24 23:59:00.000,30,35     ,2011-06-20 15:14:00.000,2011-06-20 15:32:00.000
I0A02-0000,MPL71010041              ,01 ,1.00000,2011-06-24 23:59:00.000,40,90     ,2011-06-21 12:19:00.000,2011-06-21 12:50:00.000
I0A02-0000,MPL71010041              ,01 ,1.00000,2011-06-24 23:59:00.000,50,96     ,2011-06-24 05:00:00.000,2011-06-24 05:07:00.000
I0A02-0000,MPL71010041              ,01 ,1.00000,2011-06-24 23:59:00.000,60,91     ,2011-06-24 13:07:00.000,2011-06-24 13:38:00.000
I0A05-0000,MPL72030038              ,01 ,7.00000,2011-06-24 23:59:00.000,10,75     ,2011-06-17 08:20:00.000,2011-06-17 08:51:00.000
I0A05-0000,MPL72030038              ,01 ,7.00000,2011-06-24 23:59:00.000,20,70     ,2011-06-20 07:30:00.000,2011-06-20 08:17:00.000
I0A05-0000,MPL72030038              ,01 ,7.00000,2011-06-24 23:59:00.000,30,60     ,2011-06-20 08:17:00.000,2011-06-20 08:39:00.000
I0A05-0000,MPL72030038              ,01 ,7.00000,2011-06-24 23:59:00.000,40,90     ,2011-06-20 08:39:00.000,2011-06-20 09:10:00.000
I0A05-0000,MPL72030038              ,01 ,7.00000,2011-06-24 23:59:00.000,50,94     ,2011-06-20 09:10:00.000,2011-06-20 09:32:00.000
I0A05-0000,MPL72030038              ,01 ,7.00000,2011-06-24 23:59:00.000,60,96     ,2011-06-24 05:00:00.000,2011-06-24 05:09:00.000
I0A05-0000,MPL72030038              ,01 ,7.00000,2011-06-24 23:59:00.000,70,130    ,2011-06-24 13:14:00.000,2011-06-27 07:48:00.000
I0A05-0000,MPL72030038              ,01 ,7.00000,2011-06-24 23:59:00.000,80,91     ,2011-06-27 07:48:00.000,2011-06-27 08:19:00.000
I0A3G-0000,SXA1204303               ,B  ,300.00000,2011-06-24 23:59:00.000,10,17     ,2011-06-14 18:33:00.000,2011-06-14 19:10:00.000
I0A3G-0000,SXA1204303               ,B  ,300.00000,2011-06-24 23:59:00.000,20,60     ,2011-06-15 11:40:00.000,2011-06-15 13:00:00.000
I0A3G-0000,SXA1204303               ,B  ,300.00000,2011-06-24 23:59:00.000,30,35     ,2011-06-15 13:05:00.000,2011-06-15 15:52:00.000
I0A3G-0000,SXA1204303               ,B  ,300.00000,2011-06-24 23:59:00.000,40,65     ,2011-06-15 16:22:00.000,2011-06-15 17:52:00.000
I0A3G-0000,SXA1204303               ,B  ,300.00000,2011-06-24 23:59:00.000,50,90     ,2011-06-15 18:22:00.000,2011-06-15 18:53:00.000
I0A3G-0000,SXA1204303               ,B  ,300.00000,2011-06-24 23:59:00.000,60,94     ,2011-06-22 07:08:00.000,2011-06-22 08:37:00.000
I0A3G-0000,SXA1204303               ,B  ,300.00000,2011-06-24 23:59:00.000,70,96     ,2011-06-24 05:00:00.000,2011-06-24 05:10:00.000
I0A3G-0000,SXA1204303               ,B  ,300.00000,2011-06-24 23:59:00.000,80,135    ,2011-06-24 13:10:00.000,2011-06-29 13:10:00.000
I0A3G-0000,SXA1204303               ,B  ,300.00000,2011-06-24 23:59:00.000,90,91     ,2011-06-29 13:10:00.000,2011-06-29 13:41:00.000
I0A3R-0000,MPAMTADM0250             ,02 ,10.00000,2011-06-24 23:59:00.000,10,15     ,2011-06-20 16:33:00.000,2011-06-20 17:01:00.000
I0A3R-0000,MPAMTADM0250             ,02 ,10.00000,2011-06-24 23:59:00.000,20,35     ,2011-06-22 07:35:00.000,2011-06-22 08:10:00.000
I0A3R-0000,MPAMTADM0250             ,02 ,10.00000,2011-06-24 23:59:00.000,30,90     ,2011-06-22 08:40:00.000,2011-06-22 09:11:00.000
I0A3R-0000,MPAMTADM0250             ,02 ,10.00000,2011-06-24 23:59:00.000,40,94     ,2011-06-23 07:46:00.000,2011-06-23 08:07:00.000
I0A3R-0000,MPAMTADM0250             ,02 ,10.00000,2011-06-24 23:59:00.000,50,96     ,2011-06-28 05:00:00.000,2011-06-28 05:08:00.000
I0A3R-0000,MPAMTADM0250             ,02 ,10.00000,2011-06-24 23:59:00.000,60,135    ,2011-06-28 07:00:00.000,2011-06-28 07:08:00.000
I0A3R-0000,MPAMTADM0250             ,02 ,10.00000,2011-06-24 23:59:00.000,70,91     ,2011-06-28 07:08:00.000,2011-06-28 07:39:00.000
I0A59-0000,MPL70020017              ,05 ,1.00000,2011-06-24 23:59:00.000,40,94     ,2011-06-23 07:46:00.000,2011-06-23 08:28:00.000
I0A59-0000,MPL70020017              ,05 ,1.00000,2011-06-24 23:59:00.000,50,96     ,2011-06-24 05:00:00.000,2011-06-24 05:07:00.000
I0A59-0000,MPL70020017              ,05 ,1.00000,2011-06-24 23:59:00.000,60,91     ,2011-06-24 13:07:00.000,2011-06-24 13:38:00.000
I0A5S-0000,154473502                ,A  ,9200.00000,2011-06-24 23:59:00.000,10,15     ,2011-06-23 07:46:00.000,2011-07-01 07:11:00.000
I0A5S-0000,154473502                ,A  ,9200.00000,2011-06-24 23:59:00.000,20,35     ,2011-07-01 16:41:00.000,2011-07-11 15:51:00.000
I0A5S-0000,154473502                ,A  ,9200.00000,2011-06-24 23:59:00.000,30,90     ,2011-07-11 16:21:00.000,2011-07-11 16:52:00.000
I0A1C-0000,INPUTPANELCAD200STERIO   ,-  ,50.00000,2011-06-27 23:59:00.000,10,17     ,2011-06-20 16:41:00.000,2011-06-20 17:41:00.000
I0A1C-0000,INPUTPANELCAD200STERIO   ,-  ,50.00000,2011-06-27 23:59:00.000,20,65     ,2011-06-21 15:58:00.000,2011-06-21 17:05:00.000
I0A1C-0000,INPUTPANELCAD200STERIO   ,-  ,50.00000,2011-06-27 23:59:00.000,30,90     ,2011-06-22 07:08:00.000,2011-06-22 07:39:00.000
I0A1C-0000,INPUTPANELCAD200STERIO   ,-  ,50.00000,2011-06-27 23:59:00.000,40,94     ,2011-06-23 07:46:00.000,2011-06-23 09:01:00.000
I0A1C-0000,INPUTPANELCAD200STERIO   ,-  ,50.00000,2011-06-27 23:59:00.000,50,96     ,2011-06-24 05:00:00.000,2011-06-24 05:06:00.000
I0A1C-0000,INPUTPANELCAD200STERIO   ,-  ,50.00000,2011-06-27 23:59:00.000,60,130    ,2011-06-24 14:23:00.000,2011-06-27 10:02:00.000
I0A1C-0000,INPUTPANELCAD200STERIO   ,-  ,50.00000,2011-06-27 23:59:00.000,70,91     ,2011-06-27 10:32:00.000,2011-06-27 11:03:00.000
I0A1D-0000,INPUTPANELCAD500MONO     ,-  ,50.00000,2011-06-27 23:59:00.000,10,17     ,2011-06-20 17:01:00.000,2011-06-20 17:57:00.000
I0A1D-0000,INPUTPANELCAD500MONO     ,-  ,50.00000,2011-06-27 23:59:00.000,20,65     ,2011-06-21 17:02:00.000,2011-06-21 18:09:00.000
I0A1D-0000,INPUTPANELCAD500MONO     ,-  ,50.00000,2011-06-27 23:59:00.000,30,90     ,2011-06-22 07:08:00.000,2011-06-22 07:39:00.000
I0A1D-0000,INPUTPANELCAD500MONO     ,-  ,50.00000,2011-06-27 23:59:00.000,40,94     ,2011-06-23 07:46:00.000,2011-06-23 09:01:00.000
I0A1D-0000,INPUTPANELCAD500MONO     ,-  ,50.00000,2011-06-27 23:59:00.000,50,96     ,2011-06-24 05:00:00.000,2011-06-24 05:06:00.000
I0A1D-0000,INPUTPANELCAD500MONO     ,-  ,50.00000,2011-06-27 23:59:00.000,60,130    ,2011-06-27 07:48:00.000,2011-06-27 10:57:00.000
I0A1D-0000,INPUTPANELCAD500MONO     ,-  ,50.00000,2011-06-27 23:59:00.000,70,91     ,2011-06-27 11:27:00.000,2011-06-27 11:58:00.000
I0A28-0000,BEVAIRPANELS             ,000,20.00000,2011-06-27 23:59:00.000,10,240    ,2011-06-27 07:12:00.000,2011-06-27 07:57:00.000
I0A2A-0000,LEERRF100KIT             ,   ,20.00000,2011-06-27 23:59:00.000,10,240    ,2011-06-24 13:57:00.000,2011-06-27 07:12:00.000
I0A4J-0000,3950STL000200            ,E  ,1.00000,2011-06-27 23:59:00.000,10,SUBPREC,2011-06-23 07:46:00.000,2011-06-30 07:46:00.000
I0A4J-0000,3950STL000200            ,E  ,1.00000,2011-06-27 23:59:00.000,20,94     ,2011-06-30 07:46:00.000,2011-06-30 08:13:00.000
I0A4J-0000,3950STL000200            ,E  ,1.00000,2011-06-27 23:59:00.000,30,96     ,2011-07-01 05:00:00.000,2011-07-01 05:04:00.000
I0A4Q-0000,FM555350002              ,A  ,50.00000,2011-06-27 23:59:00.000,10,15     ,2011-06-17 08:47:00.000,2011-06-17 10:11:00.000
I0A4Q-0000,FM555350002              ,A  ,50.00000,2011-06-27 23:59:00.000,20,60     ,2011-06-23 07:46:00.000,2011-06-23 09:18:00.000
I0A4Q-0000,FM555350002              ,A  ,50.00000,2011-06-27 23:59:00.000,30,35     ,2011-06-23 09:48:00.000,2011-06-23 10:46:00.000
I0A4Q-0000,FM555350002              ,A  ,50.00000,2011-06-27 23:59:00.000,40,90     ,2011-06-23 11:16:00.000,2011-06-23 11:47:00.000
I0A4Q-0000,FM555350002              ,A  ,50.00000,2011-06-27 23:59:00.000,50,140    ,2011-06-23 11:47:00.000,2011-06-23 12:18:00.000
I0A4Q-0000,FM555350002              ,A  ,50.00000,2011-06-27 23:59:00.000,60,SUBPREC,2011-06-23 12:18:00.000,2011-06-30 12:18:00.000
I0A4Q-0000,FM555350002              ,A  ,50.00000,2011-06-27 23:59:00.000,70,91     ,2011-06-30 12:18:00.000,2011-06-30 12:51:00.000
I0A8V-0000,10000155290001           ,D  ,5.00000,2011-06-27 23:59:00.000,10,15     ,2011-06-22 09:01:00.000,2011-06-22 09:52:00.000
I0A8V-0000,10000155290001           ,D  ,5.00000,2011-06-27 23:59:00.000,20,50     ,2011-06-23 15:00:00.000,2011-06-23 15:16:00.000
I0A8V-0000,10000155290001           ,D  ,5.00000,2011-06-27 23:59:00.000,30,35     ,2011-06-23 15:46:00.000,2011-06-23 16:06:00.000
I0A8V-0000,10000155290001           ,D  ,5.00000,2011-06-27 23:59:00.000,40,65     ,2011-06-23 16:36:00.000,2011-06-23 17:13:00.000
I0A8V-0000,10000155290001           ,D  ,5.00000,2011-06-27 23:59:00.000,50,65     ,2011-06-23 17:43:00.000,2011-06-23 17:51:00.000
I0A8V-0000,10000155290001           ,D  ,5.00000,2011-06-27 23:59:00.000,60,65     ,2011-06-24 07:46:00.000,2011-06-24 07:54:00.000
I0A8V-0000,10000155290001           ,D  ,5.00000,2011-06-27 23:59:00.000,70,90     ,2011-06-24 08:24:00.000,2011-06-24 08:55:00.000
I0A8V-0000,10000155290001           ,D  ,5.00000,2011-06-27 23:59:00.000,80,94     ,2011-06-27 18:25:00.000,2011-06-27 18:45:00.000
I0A8V-0000,10000155290001           ,D  ,5.00000,2011-06-27 23:59:00.000,90,96     ,2011-06-28 05:00:00.000,2011-06-28 05:07:00.000
